Store,Dept,tier,store_profile,recommended_promo_intensity,best_lift_vs_zero,best_lift_pct_vs_zero,turning_promo_intensity,allocated,promo_cost,risk_flag,risk_level,action_note
24,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,48,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
25,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,48,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
26,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
27,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
28,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
29,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,48,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
32,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,48,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
34,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
39,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,48,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
40,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,48,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
41,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,5,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,7,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,14,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,18,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,22,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,24,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,32,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,33,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,55,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,71,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,72,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
45,74,B_holiday,Tail_heavy_store,164.07999999999998,32.8586685135142,0.0029795612743327,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
1,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
